seconds,connectivity,block:block_bio_backmerge,block:block_bio_remap,block:block_dirty_buffer,block:block_getrq,block:block_touch_buffer,block:block_unplug,clk:clk_set_rate,cpu-migrations,cs,fib:fib_table_lookup,filemap:mm_filemap_add_to_page_cache,gpio:gpio_value,ipi:ipi_raise,irq:irq_handler_entry,irq:softirq_entry,jbd2:jbd2_handle_start,jbd2:jbd2_start_commit,kmem:kfree,kmem:kmalloc,kmem:kmem_cache_alloc,kmem:kmem_cache_free,kmem:mm_page_alloc,kmem:mm_page_alloc_zone_locked,kmem:mm_page_free,kmem:mm_page_pcpu_drain,mmc:mmc_request_start,net:net_dev_queue,net:net_dev_xmit,net:netif_rx,page-faults,pagemap:mm_lru_insertion,preemptirq:irq_enable,qdisc:qdisc_dequeue,qdisc:qdisc_dequeue.1,random:get_random_bytes,random:mix_pool_bytes_nolock,random:urandom_read,raw_syscalls:sys_enter,raw_syscalls:sys_exit,rpm:rpm_resume,rpm:rpm_suspend,sched:sched_process_exec,sched:sched_process_free,sched:sched_process_wait,sched:sched_switch,sched:sched_wakeup,signal:signal_deliver,signal:signal_generate,skb:consume_skb,skb:consume_skb.1,skb:kfree_skb,skb:kfree_skb.1,skb:skb_copy_datagram_iovec,sock:inet_sock_set_state,task:task_newtask,tcp:tcp_destroy_sock,tcp:tcp_probe,timer:hrtimer_start,timer:timer_start,workqueue:workqueue_activate_work,writeback:global_dirty_state,writeback:sb_clear_inode_writeback,writeback:wbc_writepage,writeback:writeback_dirty_inode,writeback:writeback_dirty_inode_enqueue,writeback:writeback_dirty_page,writeback:writeback_mark_inode_dirty,writeback:writeback_pages_written,writeback:writeback_single_inode,writeback:writeback_write_inode,writeback:writeback_written,label
5.012982167,1,0,0,0,0,8,0,1,6,669697,18,0,4,2912,291878,6405,0,0,23975,18821,5286,5684,776,169,784,126,15,113,113,89,1904,474,2536598,213,213,11,132,96,421336,421306,131,10,10,12,20,669269,403423,11,17,281,281,22,22,67,0,13,0,86,679799,609,74,1,0,0,9,0,0,9,1,0,0,1,12.0
5.010044622,1,7,9,7,2,0,1,0,9,570787,2,2,11,586,222413,6112,0,1,19576,15299,4894,5379,912,155,911,63,9,91,91,78,1625,690,2070785,179,179,7,113,45,386161,386141,111,16,7,8,16,570310,370946,10,13,203,203,33,33,27,0,8,0,76,584824,545,76,1,5,5,23,1,7,30,1,1,0,2,9.0
5.009809262,1,5,7,5,2,0,1,0,3,660345,2,2,12,491,290659,4963,0,1,22248,17376,991,1453,52,7,72,0,9,99,99,74,3,5,2495046,195,195,0,129,5,407831,407812,119,16,0,0,3,659474,394933,6,6,206,206,20,20,10,0,0,0,72,834217,393,73,1,0,0,2,0,1,3,1,0,0,1,14.0
5.010644071,0,0,0,0,0,0,0,0,9,567498,23,0,4,528,259362,5828,0,0,19337,14992,3598,4081,588,77,507,0,4,24,24,23,892,445,2185643,45,45,3,112,5,344531,344521,42,9,2,9,7,567110,330021,13,8,186,186,40,40,125,0,9,0,0,631717,457,84,0,0,0,24,3,0,24,0,0,0,0,13.0
5.011056264,1,0,0,0,0,0,0,0,23,255278,340,0,5,624,131713,4099,0,0,16213,10934,4723,5210,2897,2036,2917,0,5,299,299,251,1638,694,1162099,220,220,7,46,44,142107,142086,128,12,7,8,17,255217,132470,10,13,1033,1032,27,27,669,0,8,0,10,320186,337,80,1,0,0,19,0,0,19,1,0,0,1,6.0
5.010709451,1,0,0,0,0,0,0,0,71,268542,465,0,5,2316,139588,4924,0,0,16981,11504,10466,10550,8186,6563,3396,189,5,429,429,321,8489,6144,1258434,349,349,9,48,45,155689,155671,196,11,9,11,20,268359,137777,11,15,749,749,31,31,173,0,13,0,17,348535,392,73,1,0,0,210,0,0,210,1,0,0,1,8.0
5.010760772,1,0,0,0,0,0,0,0,7,553394,4,0,6,562,193412,5493,0,0,20921,16322,4332,4881,898,470,899,315,5,96,96,80,1691,694,1952022,187,187,7,120,44,398371,398352,111,12,7,8,16,552965,383222,10,13,207,207,22,22,20,0,8,0,77,649780,474,67,1,0,0,18,0,0,18,1,0,0,1,13.0
5.01106227,1,0,0,0,0,0,0,0,11,582442,2,0,5,552,227011,6112,0,0,20424,16042,6266,6749,1072,162,1081,189,5,98,98,80,2401,812,2104424,183,183,9,115,44,395472,395435,113,11,9,11,20,582069,377877,11,15,204,204,29,29,27,0,11,0,78,598981,534,70,1,0,0,17,0,0,17,1,0,0,1,9.0
5.010346136,1,0,1,0,1,0,1,0,8,526052,3,0,9,2727,173224,4846,0,0,23968,18860,4732,5146,633,28,634,0,67,113,113,88,1642,388,1767047,215,215,6,134,5,396273,396256,163,14,6,8,16,525648,378854,12,14,265,265,28,28,29,0,8,0,85,622000,422,94,1,5,6,9,0,0,9,1,1,0,2,14.0
5.010534781,1,0,0,0,0,0,0,0,21,252713,338,0,5,2111,125311,4130,0,0,16277,11062,4812,5263,2941,2177,2950,63,5,298,298,250,1631,697,1150505,221,221,7,46,45,145870,145859,132,12,7,8,16,252491,136049,10,13,1029,1029,30,30,665,0,8,0,11,321477,345,76,1,0,0,23,0,0,23,1,0,0,1,6.0
5.011622748,1,5,8,5,3,0,2,4,110,306722,516,2,13,2336,155858,4766,1,1,17754,12123,8515,9113,3145,1899,3127,189,11,477,477,347,3268,1063,1380935,401,401,13,48,44,175888,175863,226,15,13,16,30,306574,159779,15,20,853,853,40,40,221,0,16,0,17,394020,406,88,3,1,0,278,1,5,283,1,2,2,3,3.0
5.010444564,1,7,9,7,2,8,1,0,5,601983,17,2,12,3023,243014,6099,0,1,23734,18507,6976,7420,1442,435,1439,126,107,104,104,86,2756,1029,2206161,205,205,15,133,134,403444,403408,182,15,15,17,29,601582,385029,15,23,331,331,31,31,90,0,17,0,84,652146,724,128,1,0,0,26,0,2,28,1,0,0,1,12.0
5.010850124,1,5,7,5,2,7,1,8,18,234834,219,2,11,1913,127029,4316,0,1,19768,16146,22127,21897,5684,3177,4032,504,9,252,252,226,11823,3627,1174615,174,174,32,56,98,194136,194082,114,15,32,42,58,234912,118300,20,37,364,364,34,34,100,0,51,0,69,296017,420,97,1,0,0,87,0,0,87,1,0,0,1,8.0
5.012861167,1,5,7,5,2,6,1,11,40,319422,524,2,11,2478,167222,4908,0,1,17237,11537,5571,6063,2726,1893,2736,189,121,465,465,335,1871,781,1462251,387,387,12,50,45,174314,174296,285,15,11,12,20,319131,161485,11,18,942,942,43,43,284,0,13,0,11,377304,547,136,1,0,0,261,0,0,261,1,0,0,1,3.0
5.0108244,1,7,9,7,2,0,1,0,7,638291,3,2,12,2567,273504,6082,0,1,19802,15523,5066,5133,804,218,645,126,9,91,91,75,1588,552,2395395,177,177,7,115,17,402898,402881,110,16,7,5,18,637882,387417,11,12,198,198,26,26,23,0,8,0,72,671802,559,80,1,0,0,9,0,1,10,1,0,0,1,13.0
5.011173969,1,0,1,0,1,0,1,0,93,276852,505,0,8,2489,145676,4724,0,0,16679,11059,4645,5207,2669,1983,2670,189,7,463,463,333,1640,696,1232270,385,385,7,47,44,151959,151934,216,13,7,9,16,276687,140327,10,13,826,826,32,32,214,0,8,0,10,355401,351,82,1,3,6,265,0,0,265,1,1,0,2,2.0
5.010845588,1,0,0,0,0,0,0,0,30,281416,339,0,5,2003,148590,4238,0,0,16757,11449,6231,6748,3190,2324,3241,189,5,303,303,258,2357,824,1293955,225,225,9,46,44,153613,153583,130,11,9,11,20,281326,141761,11,15,1039,1039,27,27,673,0,11,0,17,366109,350,72,1,0,0,18,0,0,18,1,0,0,1,8.0
5.010223152,1,0,0,0,0,0,0,0,11,266442,354,0,5,509,138937,4005,0,0,16340,11187,4061,4534,2503,2170,2500,63,5,304,304,259,916,264,1241830,231,231,4,46,5,145302,145291,137,12,4,5,12,266285,136254,10,11,1051,1051,33,33,664,0,5,0,10,353620,333,76,1,0,0,11,0,0,11,1,0,0,1,6.0
5.010862534,1,5,7,5,2,0,1,0,32,288328,510,2,11,2276,152052,4658,0,1,16392,10924,1826,2387,1839,1646,1848,0,9,467,467,338,23,5,1301769,389,389,0,47,6,154751,154750,216,16,0,0,4,288325,145705,6,6,824,824,33,33,206,0,0,0,11,351497,354,90,1,0,0,247,0,0,247,1,0,0,1,2.0
5.009732709,1,0,0,0,0,0,0,0,1,586571,2,0,5,489,285772,4841,0,0,22160,17209,1813,2332,363,73,342,0,5,13,13,13,600,275,2328250,23,23,3,129,16,339928,339901,33,11,3,3,8,585715,325767,8,9,41,41,22,22,21,0,3,0,11,780857,231,65,1,0,0,55,0,0,55,1,0,0,1,10.0
5.014223261,1,0,0,0,0,0,0,0,9,546813,3,0,6,1781,248963,4723,0,0,22400,17449,2714,3168,492,78,453,0,5,15,15,14,913,307,2102295,25,25,4,130,5,337174,337154,30,12,4,5,10,545820,322458,10,11,38,38,21,21,12,0,5,0,11,721365,213,67,1,0,0,59,0,0,59,1,0,0,1,10.0
5.018065126,1,0,0,0,0,0,0,0,44,260744,521,0,6,2196,122853,4954,0,0,17200,11574,6901,7813,3577,2141,3662,378,5,474,474,348,3035,1440,1147995,403,403,12,48,45,160161,160148,223,11,12,13,26,260723,146426,14,18,861,861,38,38,220,0,13,0,13,290471,386,72,1,5,5,262,0,0,262,1,1,0,2,2.0
5.010600131,1,0,0,0,0,0,0,0,4,287668,343,0,5,1945,151308,3832,0,0,15907,10782,1897,2368,2112,2086,2112,63,5,298,298,254,41,5,1335264,219,219,0,46,5,151535,151528,131,12,0,0,4,287441,144144,6,6,935,933,32,32,564,0,0,0,10,385448,333,67,1,0,0,4,0,0,4,1,0,0,1,5.0
5.010458163,1,0,0,0,0,6,0,8,26,348245,351,0,5,2256,173696,3853,0,0,16468,11234,2759,3227,2488,2387,2496,126,113,295,295,255,289,118,1539408,213,213,5,49,6,191518,191509,192,11,4,4,7,348124,182868,7,11,1316,1316,30,30,912,0,4,0,11,467861,499,124,1,0,0,4,0,0,4,1,0,0,1,4.0
5.011561207,1,5,7,5,2,0,1,0,3,569930,3,2,10,449,269644,4658,0,1,22388,17445,2736,3327,498,15,457,0,9,13,13,13,913,315,2244911,21,21,4,130,5,340126,340105,36,15,4,5,10,569493,325486,10,11,34,34,21,21,11,0,5,0,10,758841,232,75,1,5,5,59,1,5,64,1,1,0,2,10.0
5.010077331,1,5,7,5,2,8,1,0,39,277394,351,2,12,772,146364,4141,0,1,16622,11245,5597,5804,3064,2366,3118,189,101,296,296,252,1869,792,1258836,219,219,11,48,45,150038,150023,187,16,11,12,20,277238,139389,10,17,1115,1115,38,38,715,0,12,0,11,345105,482,128,1,0,0,23,0,0,23,1,0,0,1,6.0
5.010807819,1,0,0,0,0,8,0,12,17,362446,339,0,6,2252,188247,3831,0,0,16616,11463,4649,5047,2861,2333,2854,189,5,297,297,248,1166,376,1633153,223,223,8,47,5,191983,191956,133,12,8,9,16,362151,182037,10,15,1212,1212,30,30,844,0,9,0,10,488687,356,78,1,0,0,8,0,0,8,1,0,0,1,8.0
5.010632883,1,0,0,0,0,0,0,0,6,630138,3,0,5,682,261904,4891,0,0,23376,18249,4056,4469,903,93,916,63,5,111,111,88,1628,692,2343652,219,219,7,132,46,409779,409758,131,11,7,8,17,629760,394065,10,13,242,242,29,29,26,0,8,0,85,743440,391,68,1,0,0,15,0,0,15,1,0,0,1,13.0
5.009594299,1,0,0,0,0,0,0,0,23,613994,10,0,5,2081,254649,6123,0,0,20149,15907,8932,9366,1643,496,1662,378,5,142,142,125,3632,1229,2262255,217,217,15,112,46,401059,401021,130,12,14,17,32,613030,381399,16,21,243,243,34,34,55,11,17,2,116,626094,582,73,1,0,0,32,0,0,32,1,0,0,1,9.0
5.011477348,1,10,13,262,3,272,2,0,8,565985,2,3,14,695,214739,5022,263,1,21140,16540,6522,7035,1277,295,1281,126,11,93,93,79,2515,945,2043637,183,183,11,120,44,392114,392074,115,17,11,15,25,565602,375357,14,18,202,202,23,23,21,0,13,0,77,657442,452,80,1,1,0,286,1,4,290,1,0,0,1,13.0
5.010891265,1,9,11,427,2,545,1,0,9,540725,67,56,9,2987,197785,6154,490,1,24364,19156,10810,11600,1980,536,2338,567,9,135,175,155,4627,1337,1932743,259,259,26,133,6,390454,390416,195,16,26,29,50,540216,369643,24,33,366,366,79,79,21,20,24,5,98,563963,534,82,1,0,0,493,5,59,550,1,0,0,1,11.0
5.01045695,1,10,15,428,5,557,3,0,14,638271,69,56,17,550,273535,6280,492,1,23842,18677,8045,8446,1545,327,1547,189,15,127,167,146,3173,1002,2387013,249,249,20,134,5,408369,408337,192,18,20,20,39,637923,390847,21,26,354,354,83,83,14,20,20,5,87,699855,585,92,3,5,6,486,7,66,552,1,4,3,3,11.0
5.01044124,1,0,0,0,0,0,0,0,5,629283,2,0,5,1206,262682,4748,0,0,23302,18248,3001,3438,447,147,454,126,5,106,106,81,907,262,2315209,209,209,4,132,5,407198,407182,122,11,4,5,12,628886,392412,10,11,221,221,21,21,12,0,5,0,79,806963,370,68,1,0,0,10,0,0,10,1,0,0,1,14.0
5.010449734,1,0,0,0,0,0,0,0,0,572881,2,0,6,532,220353,4560,0,0,23011,17970,926,1409,71,7,76,0,5,104,104,77,32,5,2041873,205,205,0,132,5,391378,391362,125,12,0,0,3,572494,378345,6,6,218,218,20,20,10,0,0,0,75,717737,347,67,1,0,0,3,0,0,3,1,0,0,1,14.0
5.010544457,1,8,13,260,5,271,3,0,12,591120,2,3,19,518,231763,5303,262,1,22634,17704,6371,6822,1277,358,1287,63,15,101,101,79,2516,964,2166203,199,199,11,127,44,401230,401199,125,19,11,14,26,590735,383935,14,18,218,218,23,23,22,0,13,0,77,701826,445,89,1,4,8,284,2,5,289,1,1,0,2,13.0
5.010654128,1,0,0,0,0,16,0,0,29,284709,362,0,6,644,150084,4546,0,0,17376,11983,6873,7333,2974,2184,3012,126,118,312,312,265,2165,570,1320153,243,243,14,49,7,156312,156296,208,11,14,16,25,284750,143511,12,22,1160,1160,41,41,730,0,16,0,21,366208,519,128,1,5,5,14,0,0,14,1,1,0,2,6.0
5.010608167,1,0,0,0,0,0,0,0,14,575695,2,0,4,2299,212465,5212,0,0,17929,14159,8200,8712,1451,239,1456,189,4,84,84,76,3263,1059,1999865,157,157,13,101,44,401401,401367,98,10,13,16,30,575254,383780,15,20,179,179,30,30,28,0,16,0,73,578356,522,67,1,0,0,25,0,0,25,1,0,0,1,9.0
5.011559439,1,0,0,0,0,0,0,0,19,271335,337,0,4,467,143558,4026,0,0,16211,11001,4719,5414,2918,2492,2926,126,4,297,297,251,1654,702,1258605,219,219,8,46,44,146152,146141,125,9,7,8,16,271181,136434,10,13,1033,1033,27,27,669,0,8,0,10,370014,335,73,1,0,0,17,0,0,17,1,0,0,1,6.0
5.010546288,1,0,0,0,0,6,0,0,1,239149,339,0,6,1883,102743,3677,0,0,16001,10877,2361,2900,2342,2186,2341,63,5,295,295,255,286,105,1008501,213,213,4,46,6,150683,150674,124,11,4,4,7,238789,143383,6,10,1018,1018,28,28,654,0,4,0,11,276486,324,71,1,0,0,3,0,0,3,1,0,0,1,7.0
5.009891354,1,0,0,0,0,0,0,0,33,298513,509,0,5,2362,155774,4823,0,0,16678,11133,4601,5060,2660,1872,2681,189,5,466,466,336,1604,701,1346752,387,387,7,47,44,163046,163027,215,12,7,8,17,298153,151369,10,13,827,827,32,32,214,0,8,0,10,399077,354,74,1,0,0,267,0,0,265,1,0,0,1,2.0
5.012788315,1,0,1,0,1,0,1,1,6,658466,16,0,7,1295,285532,5186,0,0,23517,18450,2469,2883,230,77,238,0,6,114,114,88,760,119,2465125,217,217,2,132,5,414062,414044,129,11,2,3,7,657898,398647,7,8,235,235,20,20,18,0,3,0,80,844198,380,65,1,5,6,5,0,0,5,1,1,0,2,14.0
5.010373302,1,9,12,399,3,510,2,0,25,556907,107,52,14,1806,209957,6141,455,1,23533,18449,12979,13436,2729,368,2723,63,11,163,212,161,5661,1907,2032223,321,321,31,129,45,393359,393312,233,17,31,33,60,556509,372262,29,38,453,453,87,87,24,17,33,5,100,574495,526,88,2,6,9,473,6,60,533,1,1,0,2,11.0
5.010869392,1,0,0,0,0,0,0,0,12,279817,343,0,5,2068,147837,4033,0,0,16235,11091,4054,4558,2533,2233,2517,189,5,301,301,257,919,269,1301193,225,225,4,46,6,150370,150350,130,11,4,5,12,279679,141017,10,11,948,948,36,36,574,0,5,0,13,395260,341,76,1,0,0,7,0,0,7,1,0,0,1,5.0
5.010767137,1,0,1,0,1,0,1,0,20,279892,337,0,8,615,146765,4074,0,0,16410,11146,5529,6225,2856,2229,3130,126,7,296,296,248,1747,563,1276474,219,219,8,46,33,151415,151397,129,13,8,11,20,279776,141237,13,17,1024,1024,26,26,660,0,10,0,10,372028,332,78,1,3,6,24,0,0,24,1,1,0,2,6.0
5.009927197,1,5,7,5,2,0,1,0,68,266719,513,2,11,2566,129936,4909,0,1,17078,11500,6801,7241,3059,1886,3061,189,9,471,471,341,2491,935,1143835,397,397,12,47,45,158430,158406,220,16,11,13,26,265938,144840,14,18,846,846,37,37,217,0,13,0,13,298031,371,85,1,0,0,279,0,0,279,1,0,0,1,2.0
5.010356109,1,0,0,0,0,0,0,10,28,357673,342,0,6,2310,184383,3927,0,0,16578,11352,5093,5627,3145,2459,3139,63,5,299,299,252,1645,689,1611428,221,221,7,46,44,191676,191660,128,11,7,8,17,357391,181405,10,13,1220,1220,34,34,853,0,8,0,10,482069,361,70,0,0,0,20,0,0,20,0,0,0,0,8.0
5.012321376,1,5,8,5,3,0,1,11,18,354537,333,2,13,2260,184725,3915,0,1,16631,11335,5215,5700,3130,2373,3126,63,11,297,297,248,1643,685,1594081,227,227,7,47,46,188742,188719,137,18,7,8,17,354346,178216,10,13,1211,1211,38,38,847,0,8,0,14,473204,378,93,1,0,0,19,0,0,19,1,0,0,1,8.0
5.010162696,1,0,0,0,0,0,0,0,9,643046,2,0,5,2508,274751,5595,0,0,19832,15562,3698,4150,444,147,465,126,5,90,90,73,894,262,2404268,177,177,4,115,5,405153,405139,110,12,4,5,13,642645,390875,10,11,192,192,21,21,14,0,5,0,71,730935,551,59,1,0,0,7,0,0,7,1,0,0,1,9.0
5.010542472,1,0,1,0,1,0,1,0,8,279255,341,0,7,1926,147105,3975,1,0,15994,10797,2030,2574,2122,2014,2134,0,6,300,300,255,48,9,1315106,227,227,0,47,6,148309,148300,135,11,0,0,4,279305,140815,6,6,949,949,36,36,574,0,0,0,13,375263,326,73,1,1,0,5,0,0,5,1,2,2,2,8.0
5.016725751,1,0,0,0,0,0,0,0,10,546989,4,0,5,1683,250296,4802,0,0,22730,17719,4303,5019,807,214,810,126,5,18,18,17,1552,533,2113260,33,33,7,130,18,338370,338340,34,11,7,8,17,546486,321952,12,14,60,60,37,37,30,0,8,0,14,714028,235,67,1,5,5,65,0,0,65,1,1,0,2,10.0
5.014236737,1,0,0,0,0,0,0,0,3,571396,4,0,5,550,274650,4622,0,0,22527,17527,3977,4390,775,151,734,0,92,15,15,14,1509,524,2240812,25,25,7,131,16,337575,337545,87,12,7,8,17,570537,321697,13,15,96,96,23,23,36,0,8,0,10,735415,354,107,1,0,0,61,0,0,61,1,0,0,1,10.0
5.010651122,1,5,8,5,3,0,2,0,8,248030,331,2,13,2122,112260,3931,1,1,16103,10993,3808,4243,2601,2136,2632,0,11,291,291,248,920,280,1068955,211,211,4,46,5,152233,152220,127,16,4,5,13,247772,143483,10,11,1006,1006,23,23,651,0,5,0,11,310757,324,82,3,1,0,7,1,5,12,1,2,2,3,7.0
5.010777216,1,9,11,427,2,545,1,0,11,644724,123,56,10,1974,277844,6520,490,1,24579,19271,8403,8858,1560,526,1563,441,9,200,274,185,3177,1006,2441564,393,393,20,135,6,410955,410913,292,16,20,20,38,644379,393234,21,26,579,579,91,91,17,15,20,5,123,711066,576,83,2,0,0,484,5,56,540,1,0,0,1,11.0
5.010585561,1,0,0,0,0,0,0,0,7,599628,4,0,5,2902,241545,4890,0,0,23242,18140,4055,4511,904,281,906,189,5,105,105,81,1641,687,2206274,205,205,7,132,44,400068,400046,124,11,7,8,16,599248,384304,10,13,228,228,29,29,23,0,8,0,77,743965,377,71,1,0,0,19,0,0,19,1,0,0,1,14.0
5.010573228,1,7,12,263,5,271,3,0,8,578421,2,3,21,737,218234,5215,262,1,23363,18315,5679,6121,1065,540,1067,189,15,109,109,86,2379,805,2091238,207,207,9,134,44,403865,403840,133,19,9,11,21,578096,385984,11,15,225,225,22,22,24,0,11,0,85,689471,424,97,1,4,7,282,2,8,290,1,1,0,2,13.0
5.009988604,1,9,11,415,2,530,1,0,23,611974,119,55,11,2679,249409,6329,479,1,23749,18591,9345,9594,2006,154,1710,0,9,179,231,161,3977,1412,2281302,353,353,23,131,16,406344,406306,250,16,23,23,45,611057,387808,22,27,493,493,91,91,23,16,23,5,99,671442,565,79,2,0,0,476,5,55,531,1,0,0,1,11.0
5.010339653,1,5,7,5,2,0,1,0,8,632738,5,2,10,533,265178,5534,0,1,19367,15118,4578,5033,892,91,909,63,8,91,91,73,1638,695,2337248,177,177,7,112,44,404722,404699,108,14,7,8,17,632366,389935,10,13,197,197,22,22,20,0,8,0,69,728271,557,71,1,5,5,21,1,5,26,1,1,0,2,9.0
5.009964859,1,0,0,0,0,0,0,0,2,652368,3,0,6,520,284208,6123,0,0,23547,18446,6235,6542,1265,295,1290,63,5,107,107,81,2491,952,2457962,209,209,11,131,136,411213,411179,126,12,11,9,26,651439,393592,14,18,234,234,30,30,26,0,13,0,78,675589,586,65,1,0,0,23,0,0,23,1,0,0,1,12.0
5.010171161,1,5,7,5,2,0,1,0,32,276966,341,2,11,2027,145511,4056,0,1,16314,11093,4930,5369,2976,2178,2977,63,9,298,298,252,1645,700,1272422,219,219,7,45,44,149529,149508,131,16,7,8,16,276803,139611,10,13,1034,1034,34,34,669,0,8,0,10,370419,336,85,1,0,0,19,0,0,19,1,0,0,1,6.0
5.01063423,1,9,11,427,2,547,1,0,21,566412,106,55,10,2935,218150,6392,489,1,24380,19027,8910,9382,1718,344,1710,63,125,156,202,157,3426,1087,2033922,307,307,24,137,6,393285,393244,295,15,24,25,42,566109,374650,22,31,545,545,91,91,83,18,24,5,97,609400,706,141,1,0,0,478,4,54,532,1,0,0,1,11.0
5.010455188,1,6,13,5,7,0,2,0,18,253514,341,2,24,2024,119873,4039,1,1,16334,11187,4161,4685,2511,2043,2508,0,18,299,299,253,918,258,1124837,221,221,4,47,6,150786,150763,132,16,4,5,13,253357,141533,10,11,1033,1033,36,36,665,0,5,0,10,320520,340,95,3,2,5,11,1,5,16,1,3,2,3,8.0
5.011048363,1,0,0,0,0,0,0,0,80,250287,510,0,4,2458,118050,5210,0,0,17710,12022,8375,8895,3258,2025,3254,63,110,475,475,344,3263,1080,1119037,397,397,13,50,44,157842,157807,270,10,13,16,30,250187,141622,16,21,927,927,34,34,269,0,16,0,18,282784,517,117,1,0,0,280,0,0,280,1,0,0,1,2.0
5.011109436,1,0,0,0,0,0,0,0,21,280104,344,0,6,2048,147929,4114,0,0,16255,11032,4810,5324,2967,2234,2997,126,5,300,300,254,1636,689,1307746,223,223,7,46,44,151413,151404,133,12,7,8,16,280032,141388,10,13,947,947,34,34,580,0,8,0,10,364936,343,76,1,0,0,23,0,0,23,1,0,0,1,5.0
5.010277963,1,5,7,5,2,0,1,0,4,651769,3,2,10,523,284534,4887,0,1,23084,18030,944,1424,69,8,77,0,8,105,105,83,26,7,2436024,205,205,0,133,5,406181,406169,126,13,0,1,3,651382,393164,6,6,217,217,20,20,10,0,1,0,80,851640,362,71,1,0,0,2,0,0,2,1,1,1,2,13.0
5.010799277,1,9,11,427,2,544,1,0,17,645036,120,56,10,2928,280623,6544,489,1,24734,19448,9681,10141,1709,529,1718,189,9,188,240,169,3907,1107,2443346,363,363,22,134,5,410650,410611,255,15,22,24,43,644606,390825,22,28,496,496,90,90,17,16,23,5,107,701257,587,84,1,0,0,489,5,59,548,0,0,0,0,11.0
5.010223008,1,0,0,0,0,0,0,0,8,610416,5,0,5,481,249710,5897,0,0,23247,18148,4330,4825,911,281,918,63,5,106,106,85,1629,687,2265953,207,207,7,131,136,402320,402302,121,11,7,8,17,610050,386387,10,13,233,233,33,33,27,0,8,0,81,645046,572,64,1,0,0,20,0,0,20,1,1,1,2,12.0
5.011879578,1,5,7,5,2,0,1,0,31,285869,507,2,11,2213,147811,4736,0,1,16716,11243,4017,4629,2256,1676,2238,0,9,465,465,334,942,274,1282507,387,387,4,48,5,158505,158500,215,15,4,5,12,285825,147418,10,11,824,824,38,38,206,0,5,0,10,377170,357,85,1,0,0,249,0,0,249,1,0,0,1,2.0
5.016012563,1,0,0,0,0,0,0,0,6,515376,3,0,4,1262,219718,4469,0,0,22220,17256,678,1432,115,64,137,0,5,13,13,13,72,65,1932245,21,21,0,130,5,331875,331835,28,12,0,0,1,514906,318749,6,6,33,33,20,20,10,0,0,0,10,677184,215,62,1,0,0,57,0,0,57,1,0,0,1,10.0
5.011086035,1,0,0,0,0,0,0,0,56,267989,508,0,5,2258,139431,4609,0,0,16418,10959,1924,2420,1865,1724,1862,0,5,467,467,335,31,5,1206435,389,389,1,48,5,146411,146403,212,12,0,1,3,267679,137086,6,6,828,828,37,37,207,0,0,0,10,339952,340,76,1,0,0,259,0,0,259,1,0,0,1,2.0
5.010169056,1,0,0,0,0,0,0,12,31,343374,337,0,5,2144,174070,3881,0,0,17069,11832,6515,6992,3293,2466,3307,126,5,304,304,263,2372,814,1558862,223,223,9,47,45,190798,190782,129,12,9,11,21,343097,178086,11,15,1229,1229,31,31,864,0,11,0,20,451191,386,79,1,0,0,23,0,0,23,1,0,0,1,4.0
5.010959176,1,0,0,0,0,0,0,0,19,230917,341,0,5,2087,99748,4086,0,0,16297,11070,4834,5290,2949,2366,2950,189,5,300,300,252,1646,697,998423,223,223,8,46,45,149052,149028,129,12,7,8,17,230711,139091,10,13,1040,1040,31,31,673,0,8,0,11,283415,347,76,1,0,0,21,0,0,21,1,0,0,1,6.0
5.010457461,1,0,0,0,0,0,0,10,19,337339,334,0,4,2161,167535,3964,0,0,17341,12039,8650,9083,3679,2394,3703,189,4,297,297,258,3285,1082,1508770,213,213,13,46,44,193232,193211,126,10,13,16,30,337097,178620,15,20,1207,1207,35,35,852,0,16,0,17,427345,389,82,1,0,0,23,0,0,23,1,0,0,1,4.0
5.010403161,1,0,0,0,0,0,0,0,5,288826,337,0,5,2000,151998,3720,0,0,16054,10928,2097,2588,2226,2122,2222,0,5,295,295,255,44,17,1348186,213,213,0,46,6,152422,152410,128,12,0,1,3,288693,145330,6,6,1028,1026,36,36,660,0,0,0,12,354193,324,67,1,0,0,5,0,0,5,1,0,0,1,7.0
5.012080139,1,0,0,0,0,0,0,12,10,365655,335,0,5,2072,190585,3634,0,0,16078,10982,1975,2369,2313,2184,2329,189,5,293,293,251,35,5,1628529,209,209,0,47,5,191720,191702,122,12,0,0,3,365258,183833,6,6,1200,1200,25,25,843,0,0,0,10,525164,352,80,1,5,5,3,0,0,3,1,1,0,2,4.0
5.019198626,1,0,0,0,0,0,0,0,1,578865,2,0,5,485,277837,4730,0,0,22226,17254,1967,2776,395,199,418,252,5,13,13,13,671,284,2280085,23,23,4,129,17,340589,340578,29,11,4,3,8,578449,326247,8,9,42,42,25,25,22,0,3,0,11,763786,225,67,1,0,0,56,0,0,56,1,0,0,1,10.0
5.010258597,1,5,9,5,4,0,2,0,2,584105,4,2,16,2870,222137,4791,0,1,23081,18032,1067,1548,78,7,84,0,13,108,108,86,30,5,2046697,213,213,0,132,6,400255,400247,130,18,0,1,3,583776,387155,6,6,229,229,24,24,14,0,0,0,82,737548,378,80,1,3,7,3,1,5,8,1,1,0,2,1.0
